locale,group,key,value,basis,source,section,sourceTerm,note
"zh-Hant-TW","names","Edge Softness","邊緣柔化","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Edge Softness / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Reverse Fisheye","反向魚眼","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Reverse Fisheye / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Center","中心","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Center / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","X","水平位置","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","X / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Y","垂直位置","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Y / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Letterbox","寬銀幕遮幅","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","2.39:1 Cinemascope","2.39:1 電影寬銀幕","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","2.35:1 Anamorphic","2.35:1 變形寬銀幕","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","2.00:1 Univisium","2.00:1 Univisium","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","1.85:1 Theatrical","1.85:1 影院","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","16:9 Widescreen","16:9 寬螢幕","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","3:2 DSLR","3:2 DSLR","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","4:3 Classic","4:3 經典","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","1:1 Square","1:1 方形","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","4:5 Portrait","4:5 直向","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","9:16 Vertical","9:16 直向","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Pixelation","像素化","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Pixelation / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Block Size","像素區塊大小","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Block Size / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Dither","抖色","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Dither / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Posterize","色調分離","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Posterize / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Aspect Ratio","長寬比","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Aspect Ratio / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Tilt-Shift","移軸","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Tilt-Shift / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Depth Mode","深度模式","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Depth Mode / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Blur","模糊","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Blur / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Position","位置","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Position / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Width","寬度","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Width / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Angle","角度","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Angle / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Vignette","暗角","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Vignette / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Radius","半徑","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Radius / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Zoom Blur","變焦模糊","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Zoom Blur / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Center X","中心・水平","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Center X / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Center Y","中心・垂直","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Center Y / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Focus Zone","對焦區域","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Focus Zone / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Spread","擴散範圍","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Spread / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Focus Distance","對焦距離","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Focus Distance / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Manual Focus Assist","手動對焦輔助","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Manual Focus Assist / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Zone Size","區域大小","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Zone Size / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Zone Softness","區域柔化","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Zone Softness / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Edge Feather","邊緣羽化","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Edge Feather / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Max Blur Size","最大模糊大小","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Max Blur Size / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Player Visibility","玩家可見性","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Player Visibility / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Hide Remote Players","隱藏其他玩家","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Hide Remote Players / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Hide Self","隱藏自己","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Hide Self / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Avatar Offset","Avatar偏移","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Avatar Offset / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Rotate With Avatar","隨Avatar旋轉","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Rotate With Avatar / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Drop (Reset to Hand)","返回手中","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Drop (Reset to Hand) / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Move Drone Vertical","垂直移動無人機","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Move Drone Vertical / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Camera Pins & Dolly","相機機位與軌道移動","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Camera Pins & Dolly / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Teleport","傳送","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Teleport / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Dolly","軌道移動","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Dolly / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Reset to Hand","返回手中","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Reset to Hand / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Show Pins","顯示機位","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Show Pins / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Show Path","顯示路徑","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Show Path / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Show Numbers","顯示編號","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Show Numbers / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Play","播放","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Play / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Stop","停止","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Stop / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Playback","播放位置","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Playback / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Move","移動","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Move / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Go To Pin","前往機位","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Go To Pin / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Duration","持續時間","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Duration / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Loop","循環","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Loop / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Delay","延遲","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Delay / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Path","路徑","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Path / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Hand Rotate (Pins)","手動旋轉（機位）","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Hand Rotate (Pins) / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Hand Offset","手部偏移","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Hand Offset / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Drop Next","放置下一機位","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Drop Next / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Clear All (Hold)","清除全部（長按）","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Camera Pins & Dolly / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Full","全方向","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Full / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Vertical","僅垂直","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Vertical / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Teleport Next","傳送到下一機位","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Teleport Next / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Reverse","往返","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Reverse / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Linear","線性","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Linear / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Smooth","平滑","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Smooth / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Fitted","擬合曲線","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Fitted / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Preset Saver","預設儲存","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Preset Saver / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Save","儲存","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Save / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Load","載入","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Load / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Load Defaults","恢復預設設定","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Load Defaults / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Favorites","收藏","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Favorites / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","directions","TOP","上","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"zh-Hant-TW","directions","UP","上","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"zh-Hant-TW","directions","RIGHT","右","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"zh-Hant-TW","directions","BOTTOM","下","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"zh-Hant-TW","directions","DOWN","下","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"zh-Hant-TW","directions","LEFT","左","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"zh-Hant-TW","directions","FORWARD","前","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"zh-Hant-TW","directions","BACK","後","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"zh-Hant-TW","dynamic","Next","下一頁","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"zh-Hant-TW","dynamic","CameraPin","機位{0}","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Camera Pins & Dolly / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","dynamic","Seconds","{0}秒","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Duration / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","dynamic","Minutes","{0}分鐘","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Duration / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","dynamic","WorldDrop","固定於世界","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"zh-Hant-TW","dynamic","CameraPinDrop","放置機位","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Camera Pins & Dolly / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","dynamic","VignetteSoftness","邊緣柔化","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Vignette / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","dynamic","FisheyeCenterX","水平位置","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Fisheye Lens / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","dynamic","FisheyeCenterY","垂直位置","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Fisheye Lens / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","dynamic","ZoomInSpeed4","遠攝端 速度4","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"zh-Hant-TW","dynamic","ZoomOutSpeed4","廣角端 速度4","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"zh-Hant-TW","featureBlanks","100","廣角端 速度1","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"zh-Hant-TW","featureBlanks","101","廣角端 速度2","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"zh-Hant-TW","featureBlanks","102","廣角端 速度3","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"zh-Hant-TW","featureBlanks","104","遠攝端 速度1","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"zh-Hant-TW","featureBlanks","105","遠攝端 速度2","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"zh-Hant-TW","featureBlanks","106","遠攝端 速度3","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"zh-Hant-TW","featureBlanks","108","曝光補償 -1/3級","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"zh-Hant-TW","featureBlanks","110","曝光補償 +1/3級","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"zh-Hant-TW","featureBlanks","113","WB校正：藍色方向","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
