locale,group,key,value,basis,source,section,sourceTerm,note
"nb-NO","names","UP","Opp","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=opp&oldid=1128178","opp","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","DOWN","Ned","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=Ned&oldid=1100879","Ned","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","LEFT","Venstre","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=Venstre&oldid=1072259","Venstre","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Show/Hide","Vis/Skjul","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Color","Farge","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=farge&oldid=1178050","farge","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Hexagon","Sekskant","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Octagon","Åttekant","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Square","Kvadrat","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=kvadrat&oldid=1201891","kvadrat","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Look At Face","Rett mot ansiktet","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=ansiktet&oldid=1075784","ansiktet","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Look Up","Rett oppover","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=oppover&oldid=1138932","oppover","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Look Down","Rett nedover","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=nedover&oldid=1090231","nedover","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Look At Feet","Rett mot føttene","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=rett&oldid=1181139","rett","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Track Self","Følg deg selv","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=selv&oldid=1202312","selv","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Track Self...","Følg deg selv...","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=selv&oldid=1202312","selv","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Infinity","Uendelig","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=uendelig&oldid=1184650","uendelig","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Manual Focus","Manuell fokus","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Picture Style","Bildestil","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Quick Selfie","Rask selfie","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=selfie&oldid=1171102","selfie","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Extra...","Annet...","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=annet&oldid=957835","annet","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Movie Mode","Filmmodus","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Avatar-Drop","Fest til avataren","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=fest&oldid=1196229","fest","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","3D Mode","3D-modus","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified. Retained tokens identify a technical function, display system, sensor format, or named aspect-ratio standard; they are not untranslated ordinary prose."
"nb-NO","names","Mount Swap","Bytt feste","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=feste&oldid=1200443","feste","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Hide Lens","Skjul objektivet","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Increase","Lukk blenderen","review-required","","","","Close the diaphragm / increase f-number. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Decrease","Åpne blenderen","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=%C3%A5pne&oldid=1201677","åpne","","Open the diaphragm / decrease f-number. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Sensor Type","Sensorstørrelse","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Av Dial","Blenderverdi","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","V. Horizon","Elektronisk vater","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=elektronisk&oldid=1183852","elektronisk","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Monitor","Skjerm","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=skjerm&oldid=1181273","skjerm","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Move HUD","Flytt HUD","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=flytt&oldid=1002967","flytt","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation. Retained tokens identify a technical function, display system, sensor format, or named aspect-ratio standard; they are not untranslated ordinary prose."
"nb-NO","names","Focus Peaking","MF-peaking","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified. Retained tokens identify a technical function, display system, sensor format, or named aspect-ratio standard; they are not untranslated ordinary prose."
"nb-NO","names","Hand-Rotate","Drei med hånden","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=h%C3%A5nden&oldid=1010244","hånden","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Change Angle","Endre retning","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=retning&oldid=1196380","retning","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Tracking","Sporing","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Move Camera","Flytt kameraet","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=flytt&oldid=1002967","flytt","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Drone Speed","Dronehastighet","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Move Pivot","Flytt dreiepunktet","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=flytt&oldid=1002967","flytt","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Track Pivot","Følg dreiepunktet","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Smoothing","Jevn ut sporing","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=jevn&oldid=1201876","jevn","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Drop Pivot","Plasser dreiepunkt","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Vertical Lock","Vertikal lås","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=vertikal&oldid=1184739","vertikal","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","EV Dial","Eksponeringskompensasjon","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Auto Exposure","Automatisk eksponering","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=eksponering&oldid=1170809","eksponering","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","White Bal.","Hvitbalanse","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Avatar AF","Autofokus på avataren","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Move Focus","Flytt fokus","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=flytt&oldid=1002967","flytt","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Pro Autofocus","Avansert autofokus","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=avansert&oldid=1198647","avansert","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Operation","AF-funksjon","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=funksjon&oldid=1178331","funksjon","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation. Retained tokens identify a technical function, display system, sensor format, or named aspect-ratio standard; they are not untranslated ordinary prose."
"nb-NO","names","AF Area","AF-område","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=omr%C3%A5de&oldid=1180386","område","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation. Retained tokens identify a technical function, display system, sensor format, or named aspect-ratio standard; they are not untranslated ordinary prose."
"nb-NO","names","Response","Sporingsfølsomhet","review-required","","","","AF tracking response sensitivity, not application response time. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Drive Speed","AF-hastighet","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=hastighet&oldid=1199823","hastighet","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation. Retained tokens identify a technical function, display system, sensor format, or named aspect-ratio standard; they are not untranslated ordinary prose."
"nb-NO","names","AF-ON","Aktiver autofokus","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","AF Lock","Lås fokus","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Focus Guide","Fokusveiledning","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","One-Shot AF","One-Shot AF","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified. Retained tokens identify a technical function, display system, sensor format, or named aspect-ratio standard; they are not untranslated ordinary prose."
"nb-NO","names","Servo AF","Servo AF","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified. Retained tokens identify a technical function, display system, sensor format, or named aspect-ratio standard; they are not untranslated ordinary prose."
"nb-NO","names","Spot","Punkt","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=punkt&oldid=1180754","punkt","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Zone","Sone","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Avatar Priority","Avatarprioritet","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Locked-on","Behold motivet","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Standard","Standard","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Responsive","Rask respons","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=rask&oldid=1180810","rask","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Custom","Tilleggsfunksjoner","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Far Clip Plane","Fjernt klippeplan","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Smooth DoF Edges","Jevn ut dybdeskarphetskanter","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=jevn&oldid=1201876","jevn","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Softness","Mykhet","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=mykhet&oldid=1198946","mykhet","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation. Soft transition width for this specific blur/edge effect; not image contrast or material softness."
"nb-NO","names","Smooth Rotate","Jevn dreining","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=jevn&oldid=1201876","jevn","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Anamorphic Bokeh","Anamorfisk bokeh","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Chromatic Aberration","Kromatisk aberrasjon","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=aberrasjon&oldid=1202145","aberrasjon","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Enabled","Aktivert","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=aktivert&oldid=954027","aktivert","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Transverse CA","Tverrgående kromatisk aberrasjon","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=aberrasjon&oldid=1202145","aberrasjon","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Axial CA","Aksial kromatisk aberrasjon","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=aberrasjon&oldid=1202145","aberrasjon","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Axial Focus-Aware","Fokusavhengig","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Magenta-Green","Magenta-Grønn","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=gr%C3%B8nn&oldid=1185024","grønn","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Temperature","Fargetemperatur","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Green","Grønn","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=gr%C3%B8nn&oldid=1185024","grønn","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Blue","Blå","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=bl%C3%A5&oldid=1185037","blå","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Depth Fog","Dybdetåke","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Density","Tetthet","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Start Distance","Startavstand","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Color G","Grønn","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=gr%C3%B8nn&oldid=1185024","grønn","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Color B","Blå","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=bl%C3%A5&oldid=1185037","blå","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Intensity","Intensitet","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Size","Størrelse","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=st%C3%B8rrelse&oldid=1196453","størrelse","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Speed","Hastighet","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=hastighet&oldid=1199823","hastighet","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Fisheye Lens","Fiskeøyeobjektiv","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Roundness","Rundhet","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Lens Size","Objektivstørrelse","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Edge Softness","Myk kant","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=kant&oldid=1196144","kant","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation. Soft transition width for this specific blur/edge effect; not image contrast or material softness."
"nb-NO","names","Reverse Fisheye","Omvendt fiskeøye","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Center","Sentrum","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=sentrum&oldid=1181114","sentrum","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","X","Vannrett posisjon","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Y","Loddrett posisjon","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Letterbox","Kinostriper","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","2.39:1 Cinemascope","2.39:1 Cinemascope","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified. Retained tokens identify a technical function, display system, sensor format, or named aspect-ratio standard; they are not untranslated ordinary prose."
"nb-NO","names","2.35:1 Anamorphic","2.35:1 Anamorfisk","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","2.00:1 Univisium","2.00:1 Univisium","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified. Retained tokens identify a technical function, display system, sensor format, or named aspect-ratio standard; they are not untranslated ordinary prose."
"nb-NO","names","1.85:1 Theatrical","1.85:1 Kino","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=Kino&oldid=1196861","Kino","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","16:9 Widescreen","16:9 Bredformat","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","3:2 DSLR","3:2 Digitalt speilreflekskamera","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","4:3 Classic","4:3 Klassisk","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=klassisk&oldid=1184135","klassisk","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","1:1 Square","1:1 Kvadrat","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=kvadrat&oldid=1201891","kvadrat","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","4:5 Portrait","4:5 Stående","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=st%C3%A5ende&oldid=1077092","stående","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation. Portrait means vertical frame orientation here, never the portrait color preset."
"nb-NO","names","9:16 Vertical","9:16 Loddrett","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Pixelation","Pikselering","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Block Size","Blokkstørrelse","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Dither","Utjevning","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Posterize","Posterisering","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Aspect Ratio","Sideforhold","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Tilt-Shift","Vipping og forskyvning","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Depth Mode","Dybdemodus","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Position","Posisjon","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Width","Bredde","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Angle","Vinkel","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Vignette","Vignettering","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Zoom Blur","Zoomuskarphet","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Center X","Vannrett sentrum","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=sentrum&oldid=1181114","sentrum","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Center Y","Loddrett sentrum","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=sentrum&oldid=1181114","sentrum","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Focus Zone","Fokussone","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Spread","Spredning","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Focus Distance","Fokusavstand","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Manual Focus Assist","Manuell fokushjelp","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Zone Size","Sonestørrelse","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Zone Softness","Sonemykhet","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified. Soft transition width for this specific blur/edge effect; not image contrast or material softness."
"nb-NO","names","Edge Feather","Myk kant","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=kant&oldid=1196144","kant","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation. Soft transition width for this specific blur/edge effect; not image contrast or material softness."
"nb-NO","names","Peaking","Konturfremheving","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
